Data/Hora;Dia;Mês;Ano;Data;Hora;Baixa Tensão (kWh);Média Tensão (kWh);Alta Tensão (kWh);Muito Alta Tensão (kWh);Total (kWh)
2023-10-19T14:00:00+01:00;19;10;2023;2023-10-19;14:00;818139.312987;643895.9239;203493.2082;39165.0535;1704693.498587
2023-10-21T10:15:00+01:00;21;10;2023;2023-10-21;10:15;696414.858609;369489.7614;194695.3725;55208.7527;1315808.745209
2023-10-21T19:00:00+01:00;21;10;2023;2023-10-21;19:00;839322.497925;361856.5943;193089.3982;72947.7719;1467216.262325
2023-10-22T05:45:00+01:00;22;10;2023;2023-10-22;05:45;453992.686429;265872.3011;170266.2325;48065.5325;938196.752529
2023-10-22T23:00:00+01:00;22;10;2023;2023-10-22;23:00;697566.778396;300375.5937;186291.1562;41040.9637;1225274.491996
2023-10-25T09:15:00+01:00;25;10;2023;2023-10-25;09:15;751094.984705;661778.0565;210670.0502;65112.6614;1688655.752805
2023-10-25T20:00:00+01:00;25;10;2023;2023-10-25;20:00;1083846.596374;552237.2004;223824.5948;41450.1038;1901358.495374
2023-10-31T00:00:00+00:00;31;10;2023;2023-10-31;00:00;647913.558572;410821.2388;200757.4778;69638.716;1329130.991172
2023-10-31T13:15:00+00:00;31;10;2023;2023-10-31;13:15;795952.610195;543263.0463;201568.9016;39276.433;1580060.991095
2023-10-31T16:00:00+00:00;31;10;2023;2023-10-31;16:00;749128.643978;638095.9224;213379.6708;31672.2566;1632276.4937780001
2023-11-01T01:15:00+00:00;01;11;2023;2023-11-01;01:15;606817.895506;370787.3113;199192.4325;76709.4165;1253507.055806
2023-11-02T13:45:00+00:00;02;11;2023;2023-11-02;13:45;816516.935129;589966.7006;206698.612;75955.701;1689137.948729
2023-11-03T09:45:00+00:00;03;11;2023;2023-11-03;09:45;790365.210702;608290.5204;199718.8203;49937.6468;1648312.198202
2023-11-03T19:30:00+00:00;03;11;2023;2023-11-03;19:30;1081156.149111;516904.0324;191711.5401;72512.6328;1862284.354411
2023-11-04T07:45:00+00:00;04;11;2023;2023-11-04;07:45;590434.919139;365554.4342;186862.2738;56257.3743;1199109.001439
2023-11-06T11:00:00+00:00;06;11;2023;2023-11-06;11:00;781331.474911;600769.7905;188382.3337;59867.4502;1630351.0493110002
2023-11-06T17:15:00+00:00;06;11;2023;2023-11-06;17:15;837093.025605;625307.3421;207702.2318;79621.0964;1749723.695905
2023-11-07T22:15:00+00:00;07;11;2023;2023-11-07;22:15;980394.711658;467957.2539;209265.5601;74261.9746;1731879.5002579999
2023-11-10T06:30:00+00:00;10;11;2023;2023-11-10;06:30;578453.250488;442502.9688;197135.0141;57574.9639;1275666.197288
2023-11-10T23:30:00+00:00;10;11;2023;2023-11-10;23:30;812151.387832;415022.3257;195945.3437;60989.8508;1484108.908032
2023-11-12T00:00:00+00:00;12;11;2023;2023-11-12;00:00;725476.814425;299100.9149;176096.9579;66951.9538;1267626.641025
2023-11-13T10:15:00+00:00;13;11;2023;2023-11-13;10:15;769360.77743;613245.7884;198632.9268;68465.5161;1649705.00873
2023-11-14T20:00:00+00:00;14;11;2023;2023-11-14;20:00;1089082.786337;539368.5038;208578.2749;46193.589;1883223.154037
2023-11-15T05:15:00+00:00;15;11;2023;2023-11-15;05:15;503131.952063;400483.6328;192630.3572;83912.7571;1180158.699163
2023-11-16T14:45:00+00:00;16;11;2023;2023-11-16;14:45;775138.0979;665931.944;200032.2791;72396.6226;1713498.9435999999
2023-11-16T20:15:00+00:00;16;11;2023;2023-11-16;20:15;1063037.39616;530264.7724;200424.8899;62547.1304;1856274.18886
2023-11-16T20:45:00+00:00;16;11;2023;2023-11-16;20:45;1016163.112197;518257.2045;197816.6681;59915.8082;1792152.792997
2023-11-16T22:30:00+00:00;16;11;2023;2023-11-16;22:30;843541.649852;470410.448;194669.977;65598.1744;1574220.249252
2023-11-21T12:45:00+00:00;21;11;2023;2023-11-21;12:45;775795.536962;519410.1058;192700.1967;90947.1175;1578852.9569619999
2023-11-25T18:30:00+00:00;25;11;2023;2023-11-25;18:30;1105460.858227;376251.2352;183280.2699;83444.3834;1748436.746727
2023-11-26T06:00:00+00:00;26;11;2023;2023-11-26;06:00;558523.07806;275136.65;179926.5758;83250.6922;1096836.99606
2023-11-26T14:45:00+00:00;26;11;2023;2023-11-26;14:45;850440.010267;296530.9128;179524.8598;78861.7163;1405357.499167
2023-11-28T09:00:00+00:00;28;11;2023;2023-11-28;09:00;829838.852292;667057.3775;211424.2532;94834.5127;1803154.9956919998
2023-11-28T14:30:00+00:00;28;11;2023;2023-11-28;14:30;903397.181704;687649.45;209693.9769;53229.2369;1853969.8455039999
2023-11-29T01:15:00+00:00;29;11;2023;2023-11-29;01:15;629616.479373;407844.8946;200706.6025;60980.4692;1299148.4456729998
2023-11-29T08:45:00+00:00;29;11;2023;2023-11-29;08:45;830772.045168;652144.6236;207239.8608;87964.4276;1778120.957168
2023-11-30T19:00:00+00:00;30;11;2023;2023-11-30;19:00;1123138.145986;549447.4663;201563.794;70603.1327;1944752.538986
2023-12-02T19:30:00+00:00;02;12;2023;2023-12-02;19:30;1217954.143891;353628.051;179281.7136;36807.6069;1787671.5153909998
2023-12-03T23:15:00+00:00;03;12;2023;2023-12-03;23:15;963861.468239;298509.3726;181847.4985;66693.6571;1510911.996439
2023-12-04T03:15:00+00:00;04;12;2023;2023-12-04;03:15;586514.216803;299423.0184;184135.6225;93331.0938;1163403.951503
2023-12-04T09:30:00+00:00;04;12;2023;2023-12-04;09:30;931016.413909;640923.1092;192496.2242;92176.5946;1856612.341909
2023-12-06T19:15:00+00:00;06;12;2023;2023-12-06;19:15;1404814.45174;566977.7428;193487.3683;39508.8209;2204788.3837400004
2023-12-06T19:45:00+00:00;06;12;2023;2023-12-06;19:45;1444659.535472;551189.5131;195565.0495;36532.4115;2227946.5095720002
2023-12-07T09:15:00+00:00;07;12;2023;2023-12-07;09:15;1008875.005563;702431.0277;198707.5139;85083.7508;1995097.297963
2023-12-10T13:45:00+00:00;10;12;2023;2023-12-10;13:45;950820.000273;307978.18;168017.6009;63836.4294;1490652.210573
2023-12-11T05:15:00+00:00;11;12;2023;2023-12-11;05:15;549599.774537;316533.5851;181988.6208;88795.1664;1136917.146837
2023-12-11T07:45:00+00:00;11;12;2023;2023-12-11;07:45;765606.432947;480603.4493;190516.0504;66114.8234;1502840.7560470002
2023-12-11T23:30:00+00:00;11;12;2023;2023-12-11;23:30;854520.142859;435300.1481;196669.7544;82572.651;1569062.6963590002
2023-12-12T21:45:00+00:00;12;12;2023;2023-12-12;21:45;1100346.747368;488021.1236;202459.0438;91211.8969;1882038.8116680002
2023-12-14T01:15:00+00:00;14;12;2023;2023-12-14;01:15;685265.407887;407247.0543;198032.1051;67245.9905;1357790.5577870002
2023-12-14T01:30:00+00:00;14;12;2023;2023-12-14;01:30;665458.397128;403706.8194;196182.8372;69864.6932;1335212.7469280001
2023-12-14T15:15:00+00:00;14;12;2023;2023-12-14;15:15;845768.746109;636679.2033;195004.7954;66311.2562;1743764.001009
2023-12-17T04:15:00+00:00;17;12;2023;2023-12-17;04:15;619756.129188;268120.8484;173149.9867;57585.9396;1118612.903888
2023-12-19T01:45:00+00:00;19;12;2023;2023-12-19;01:45;750176.522173;392609.8664;195297.4552;75015.4092;1413099.252973
2023-12-19T06:45:00+00:00;19;12;2023;2023-12-19;06:45;751891.184751;452328.5444;205484.191;83786.0741;1493489.994251
2023-12-19T08:30:00+00:00;19;12;2023;2023-12-19;08:30;982454.334189;636718.5859;207200.8581;75150.7317;1901524.509889
2023-12-20T16:30:00+00:00;20;12;2023;2023-12-20;16:30;1023038.502106;649524.3161;193939.6309;50719.1497;1917221.598806
2023-12-22T14:45:00+00:00;22;12;2023;2023-12-22;14:45;962712.442853;487769.7589;171444.191;79093.8161;1701020.2088529998
2023-12-22T19:00:00+00:00;22;12;2023;2023-12-22;19:00;1319456.734621;449479.0154;185173.3213;40120.762;1994229.833321
2023-12-22T19:15:00+00:00;22;12;2023;2023-12-22;19:15;1342785.231633;442693.6948;185823.5383;40576.2365;2011878.701233
2023-12-23T23:45:00+00:00;23;12;2023;2023-12-23;23:45;1064246.312802;261975.7638;150351.6686;79069.3164;1555643.061602
2023-12-24T04:00:00+00:00;24;12;2023;2023-12-24;04:00;674250.418916;236321.9197;148408.6088;58155.052;1117135.999416
2023-12-24T18:45:00+00:00;24;12;2023;2023-12-24;18:45;1376309.50097;268510.7869;149986.4336;26989.2943;1821796.0157699997
2023-12-25T11:30:00+00:00;25;12;2023;2023-12-25;11:30;1093599.586163;212230.9798;138331.7934;31130.3986;1475292.757963
2023-12-26T14:00:00+00:00;26;12;2023;2023-12-26;14:00;1041689.915959;360146.6443;154996.5402;48905.69;1605738.7904589998
2023-12-26T22:45:00+00:00;26;12;2023;2023-12-26;22:45;1189141.350423;319814.1381;160405.1923;69969.3104;1739329.991223
2023-12-28T20:30:00+00:00;28;12;2023;2023-12-28;20:30;1452388.161696;391059.4991;164986.6597;55562.0879;2063996.408396
2023-12-30T10:30:00+00:00;30;12;2023;2023-12-30;10:30;966339.790046;311131.5528;148442.4993;69468.103;1495381.945146
2024-01-01T07:00:00+00:00;01;01;2024;2024-01-01;07:00;630948.605629;231395.2527;149127.1051;29563.7877;1041034.751129
2024-01-01T07:30:00+00:00;01;01;2024;2024-01-01;07:30;629009.274766;235833.8864;148901.8976;28744.6708;1042489.7295659999
2024-01-02T07:45:00+00:00;02;01;2024;2024-01-02;07:45;717819.818588;380974.3001;163332.5664;53521.5922;1315648.2772879999
2024-01-02T08:00:00+00:00;02;01;2024;2024-01-02;08:00;722936.816818;399063.0843;163431.2621;37332.0656;1322763.228818
2024-01-04T03:45:00+00:00;04;01;2024;2024-01-04;03:45;606000.806931;369324.0135;181992.9898;86245.467;1243563.277231
2024-01-05T18:00:00+00:00;05;01;2024;2024-01-05;18:00;1220863.990811;590751.7102;219914.7535;41008.0156;2072538.4701110004
2024-01-06T04:00:00+00:00;06;01;2024;2024-01-06;04:00;647974.132898;344044.3923;191982.1192;79172.3491;1263172.993498
2024-01-08T14:30:00+00:00;08;01;2024;2024-01-08;14:30;1266034.693628;710792.8871;204859.0454;67248.9208;2248935.546928
2024-01-09T00:15:00+00:00;09;01;2024;2024-01-09;00:15;957853.774673;420166.9226;200716.1656;82503.8582;1661240.7210729998
2024-01-09T10:15:00+00:00;09;01;2024;2024-01-09;10:15;1142462.85249;711404.1642;196896.8452;81208.8508;2131972.71269
2024-01-09T17:00:00+00:00;09;01;2024;2024-01-09;17:00;1231402.261538;699265.3578;205288.2246;39691.956;2175647.799938
2024-01-10T09:00:00+00:00;10;01;2024;2024-01-10;09:00;1033521.399794;692797.6632;198633.7713;76431.4525;2001384.2867939998
2024-01-11T07:00:00+00:00;11;01;2024;2024-01-11;07:00;791116.893364;475921.0882;214249.4336;89942.1007;1571229.515864
2024-01-11T14:00:00+00:00;11;01;2024;2024-01-11;14:00;1002909.926335;593982.9842;205663.6321;63744.1572;1866300.6998349999
2024-01-13T10:45:00+00:00;13;01;2024;2024-01-13;10:45;1070941.403196;395742.6707;194854.7891;62472.9207;1724011.783696
2024-01-13T14:45:00+00:00;13;01;2024;2024-01-13;14:45;1151840.231938;364537.4489;194594.0333;60868.2622;1771839.976338
2024-01-17T17:45:00+00:00;17;01;2024;2024-01-17;17:45;1034092.283444;626244.7618;216680.0508;59847.8933;1936864.9893440001
2024-01-20T07:45:00+00:00;20;01;2024;2024-01-20;07:45;680501.274935;378981.1379;199863.622;80467.731;1339813.765835
2024-01-20T23:00:00+00:00;20;01;2024;2024-01-20;23:00;1045696.277803;316884.5624;192902.4249;89668.9775;1645152.242603
2024-01-21T09:00:00+00:00;21;01;2024;2024-01-21;09:00;756745.902813;304634.585;190512.618;93382.9001;1345276.005913
2024-01-22T07:45:00+00:00;22;01;2024;2024-01-22;07:45;852390.729781;498091.5553;213776.8807;74599.8083;1638858.974081
2024-01-24T20:00:00+00:00;24;01;2024;2024-01-24;20:00;1248316.857699;532559.8418;210047.2015;40494.3725;2031418.2734990001
2024-01-28T08:30:00+00:00;28;01;2024;2024-01-28;08:30;631740.133526;301404.0486;169525.0657;58789.2772;1161458.5250259999
2024-01-28T10:15:00+00:00;28;01;2024;2024-01-28;10:15;819671.949516;293044.169;167875.7581;65954.3962;1346546.272816
2024-01-31T19:15:00+00:00;31;01;2024;2024-01-31;19:15;1146403.70365;550595.0886;195417.2659;58841.4064;1951257.46455
2024-02-03T02:15:00+00:00;03;02;2024;2024-02-03;02:15;598666.571224;358435.5697;195746.4696;63970.8216;1216819.4321239998
2024-02-03T03:15:00+00:00;03;02;2024;2024-02-03;03:15;561903.058471;351469.2036;193436.7714;60536.1432;1167345.1766710002
2024-02-03T17:45:00+00:00;03;02;2024;2024-02-03;17:45;825489.722162;357187.1693;182975.7432;59860.1758;1425512.810462
2024-02-04T10:30:00+00:00;04;02;2024;2024-02-04;10:30;782668.134413;269204.8091;175299.0849;96539.6331;1323711.6615129998
2024-02-05T22:30:00+00:00;05;02;2024;2024-02-05;22:30;984761.852609;454495.2205;211239.5585;62894.8635;1713391.495109
2024-02-06T06:15:00+00:00;06;02;2024;2024-02-06;06:15;586374.012833;427926.631;213722.4169;71394.4511;1299417.511833
2024-02-07T13:15:00+00:00;07;02;2024;2024-02-07;13:15;886499.774822;578048.8793;207834.1569;86425.2604;1758808.0714220002
2024-02-08T12:45:00+00:00;08;02;2024;2024-02-08;12:45;1042388.716496;634041.2937;206354.0652;80263.4846;1963047.559996
2024-02-08T19:15:00+00:00;08;02;2024;2024-02-08;19:15;1270699.806836;555740.6018;223721.8013;43502.837;2093665.046936
2024-02-09T00:00:00+00:00;09;02;2024;2024-02-09;00:00;787890.543376;424186.2115;213553.9654;83813.5314;1509444.251676
2024-02-09T14:30:00+00:00;09;02;2024;2024-02-09;14:30;930162.456982;595844.8813;207311.8906;84953.0426;1818272.2714820001
2024-02-10T18:00:00+00:00;10;02;2024;2024-02-10;18:00;977345.768288;361329.877;197131.4077;65540.3957;1601347.448688
2024-02-11T09:45:00+00:00;11;02;2024;2024-02-11;09:45;836456.987868;307860.5702;186998.4612;77979.6285;1409295.6477680001
2024-02-14T04:00:00+00:00;14;02;2024;2024-02-14;04:00;516759.693084;326548.1947;195680.4108;74831.1602;1113819.458784
2024-02-14T11:45:00+00:00;14;02;2024;2024-02-14;11:45;877858.942622;597784.1647;196815.5945;61395.2553;1733853.9571220002
2024-02-15T19:45:00+00:00;15;02;2024;2024-02-15;19:45;1168866.162468;532596.4755;219339.7337;62279.536;1983081.907668
2024-02-16T09:30:00+00:00;16;02;2024;2024-02-16;09:30;836759.84639;642760.7516;215532.1547;61529.3243;1756582.07699
2024-02-17T14:00:00+00:00;17;02;2024;2024-02-17;14:00;768110.588318;304574.1803;189714.6818;92635.576;1355035.026418
2024-02-17T15:15:00+00:00;17;02;2024;2024-02-17;15:15;728759.430897;312345.2158;190378.9912;83522.5572;1315006.1950969999
2024-02-18T15:15:00+00:00;18;02;2024;2024-02-18;15:15;664691.529627;266776.4669;186709.8898;81207.632;1199385.5183269999
2024-02-20T00:00:00+00:00;20;02;2024;2024-02-20;00:00;700072.034879;417785.3649;206497.6602;81179.7567;1405534.8166790002
2024-02-20T04:45:00+00:00;20;02;2024;2024-02-20;04:45;502612.494998;385079.1687;208111.4639;64202.319;1160005.446598
2024-02-20T06:00:00+00:00;20;02;2024;2024-02-20;06:00;523537.482006;408391.2263;201702.0045;63302.7;1196933.4128059999
2024-02-22T06:00:00+00:00;22;02;2024;2024-02-22;06:00;544590.938856;410256.8127;208267.13;64187.6129;1227302.4944560002
2024-02-23T22:15:00+00:00;23;02;2024;2024-02-23;22:15;1041510.642519;448145.8889;216450.4658;89513.6237;1795620.620919
2024-02-24T12:15:00+00:00;24;02;2024;2024-02-24;12:15;974684.02737;337394.5927;185791.6086;68902.3226;1566772.55127
2024-02-25T19:30:00+00:00;25;02;2024;2024-02-25;19:30;1169855.410649;332160.047;200947.0354;39745.0454;1742707.5384489999
2024-02-29T19:00:00+00:00;29;02;2024;2024-02-29;19:00;1179782.974002;561246.748;227148.7826;76305.0974;2044483.6020020002
2024-03-01T19:15:00+00:00;01;03;2024;2024-03-01;19:15;1236117.945067;534719.6146;226521.6636;73469.7612;2070828.9844670002
2024-03-02T07:45:00+00:00;02;03;2024;2024-03-02;07:45;661491.96627;365510.1278;209910.2234;85849.9053;1322762.2227699999
2024-03-03T09:00:00+00:00;03;03;2024;2024-03-03;09:00;715224.828642;279844.8048;194956.32;80177.534;1270203.487442
2024-03-05T23:30:00+00:00;05;03;2024;2024-03-05;23:30;910169.084298;442210.8194;198473.2804;45282.5581;1596135.742198
2024-03-07T16:15:00+00:00;07;03;2024;2024-03-07;16:15;959789.06921;646297.0617;209625.0982;83165.8779;1898877.1070099997
2024-03-08T10:15:00+00:00;08;03;2024;2024-03-08;10:15;945554.095733;610876.2976;203116.1589;90878.2352;1850424.787433
2024-03-11T05:30:00+00:00;11;03;2024;2024-03-11;05:30;601649.775868;329448.7583;209738.9144;75087.2125;1215924.661068
2024-03-12T15:30:00+00:00;12;03;2024;2024-03-12;15:30;772223.376775;584712.6021;207670.0092;87663.6332;1652269.621275
2024-03-13T01:45:00+00:00;13;03;2024;2024-03-13;01:45;638812.511871;404946.5804;207453.2553;71262.4295;1322474.777071
2024-03-14T20:45:00+00:00;14;03;2024;2024-03-14;20:45;1197584.392371;517273.6381;224135.3468;57651.0684;1996644.4456709998
2024-03-15T14:15:00+00:00;15;03;2024;2024-03-15;14:15;813595.721396;564650.3483;214722.4588;79572.998;1672541.5264959997
2024-03-18T10:45:00+00:00;18;03;2024;2024-03-18;10:45;709287.718979;545128.8844;201602.9179;67151.2106;1523170.731879
2024-03-18T12:00:00+00:00;18;03;2024;2024-03-18;12:00;735308.159565;531307.1438;199687.7641;66445.2042;1532748.2716650001
2024-03-21T17:00:00+00:00;21;03;2024;2024-03-21;17:00;717492.165289;612158.975;216086.6457;67922.1891;1613659.975089
2024-03-25T05:45:00+00:00;25;03;2024;2024-03-25;05:45;478658.466276;328908.4941;195313.1981;82675.8517;1085556.0101760002
2024-03-26T04:45:00+00:00;26;03;2024;2024-03-26;04:45;502693.150361;382029.7653;210503.5031;88800.8534;1184027.272161
2024-03-27T09:45:00+00:00;27;03;2024;2024-03-27;09:45;868371.081074;634124.9236;209000.3728;57618.6083;1769114.985774
2024-03-27T13:30:00+00:00;27;03;2024;2024-03-27;13:30;929234.049575;561145.5214;207469.8232;64544.8162;1762394.210375
2024-03-27T16:15:00+00:00;27;03;2024;2024-03-27;16:15;915524.865134;631626.3073;210254.4736;62668.6387;1820074.2847339998
2024-03-28T13:00:00+00:00;28;03;2024;2024-03-28;13:00;1017204.795767;574883.4027;211023.7731;62789.3226;1865901.2941669999
2024-03-28T15:30:00+00:00;28;03;2024;2024-03-28;15:30;989085.484644;638957.0668;211642.6289;70134.5574;1909819.737744
2024-03-29T02:00:00+00:00;29;03;2024;2024-03-29;02:00;642408.497271;348207.7109;202927.7006;84345.0937;1277889.0024710002
2024-03-30T19:30:00+00:00;30;03;2024;2024-03-30;19:30;1201470.809502;333797.8687;176117.8036;81298.5742;1792685.0560019999
2024-04-03T14:30:00+01:00;03;04;2024;2024-04-03;14:30;785161.155701;542103.6646;190242.9998;48805.9343;1566313.754401
2024-04-05T09:00:00+01:00;05;04;2024;2024-04-05;09:00;752202.155652;606719.0518;214627.1413;69710.1214;1643258.4701520002
2024-04-05T10:45:00+01:00;05;04;2024;2024-04-05;10:45;775206.982665;557866.9771;196160.3788;63026.8981;1592261.2366650002
2024-04-07T10:45:00+01:00;07;04;2024;2024-04-07;10:45;700042.682283;265795.2784;178065.3438;91508.7304;1235412.034883
2024-04-07T20:45:00+01:00;07;04;2024;2024-04-07;20:45;983694.121994;320649.3987;192127.9082;67296.527;1563767.9558940001
2024-04-08T06:15:00+01:00;08;04;2024;2024-04-08;06:15;536112.687955;375457.7638;201370.4802;88285.0753;1201226.0072549998
2024-04-09T00:30:00+01:00;09;04;2024;2024-04-09;00:30;657981.910859;405794.9392;203799.7284;86636.9329;1354213.5113589999
2024-04-13T13:15:00+01:00;13;04;2024;2024-04-13;13:15;691458.60159;316040.8711;172951.5375;85114.4883;1265565.4984900001
2024-04-14T01:45:00+01:00;14;04;2024;2024-04-14;01:45;531106.432867;288504.7526;185191.8302;85707.472;1090510.487667
2024-04-14T16:30:00+01:00;14;04;2024;2024-04-14;16:30;526014.524093;289382.6211;181808.3159;88332.3104;1085537.771493
2024-04-15T08:45:00+01:00;15;04;2024;2024-04-15;08:45;651322.645543;566967.0236;205332.4414;68642.6627;1492264.773243
2024-04-24T09:45:00+01:00;24;04;2024;2024-04-24;09:45;666713.162623;571613.9667;195282.5589;69798.0304;1503407.7186230002
2024-04-24T18:00:00+01:00;24;04;2024;2024-04-24;18:00;631825.103931;506182.2559;201582.9632;74978.9556;1414569.2786309998
2024-04-25T23:45:00+01:00;25;04;2024;2024-04-25;23:45;633792.045235;320777.4811;193356.5328;43911.4422;1191837.501335
2024-04-26T05:30:00+01:00;26;04;2024;2024-04-26;05:30;465637.339178;323828.6426;190154.73;41037.7742;1020658.485978
2024-04-26T10:30:00+01:00;26;04;2024;2024-04-26;10:30;705915.223557;489789.6606;191251.1536;68509.9452;1455465.9829570001
2024-04-27T13:15:00+01:00;27;04;2024;2024-04-27;13:15;735765.86311;286909.0149;179439.9148;84059.9611;1286174.75391
2024-04-28T14:15:00+01:00;28;04;2024;2024-04-28;14:15;636934.154752;254070.2671;165233.1059;98063.7153;1154301.2430520002
2024-04-28T21:15:00+01:00;28;04;2024;2024-04-28;21:15;910112.047071;314137.7785;186329.6332;59486.0076;1470065.466371
2024-04-29T11:00:00+01:00;29;04;2024;2024-04-29;11:00;674716.666286;518939.657;175263.7401;70141.1648;1439061.2281860001
2024-04-29T18:30:00+01:00;29;04;2024;2024-04-29;18:30;694275.246347;486076.3276;193313.8568;68849.3088;1442514.739547
2024-04-30T16:15:00+01:00;30;04;2024;2024-04-30;16:15;694372.797536;551589.0628;192981.9034;89862.2708;1528806.034536
2024-05-01T14:45:00+01:00;01;05;2024;2024-05-01;14:45;707042.650115;304890.1651;169273.7087;72287.9367;1253494.460615
2024-05-03T22:00:00+01:00;03;05;2024;2024-05-03;22:00;938773.169987;453816.6808;214947.0586;68111.7072;1675648.616587
2024-05-05T01:45:00+01:00;05;05;2024;2024-05-05;01:45;573008.286429;278535.3866;195036.4966;76611.19;1123191.3596289998
2024-05-05T20:30:00+01:00;05;05;2024;2024-05-05;20:30;896835.755132;319779.8195;198474.7851;70916.8152;1486007.174932
2024-05-08T07:30:00+01:00;08;05;2024;2024-05-08;07:30;559605.57885;492256.55;193313.0766;73997.1541;1319172.35955
2024-05-09T00:00:00+01:00;09;05;2024;2024-05-09;00:00;637945.363427;435496.8134;191515.7175;100227.2618;1365185.156127
2024-05-09T01:45:00+01:00;09;05;2024;2024-05-09;01:45;504303.391165;412594.5279;191288.8252;98448.2445;1206634.9887650001
2024-05-12T11:00:00+01:00;12;05;2024;2024-05-12;11:00;663719.478268;275191.6427;177570.5146;76700.671;1193182.306568
2024-05-13T04:15:00+01:00;13;05;2024;2024-05-13;04:15;448731.287975;312381.1227;199156.2995;88846.12;1049114.8301749998
2024-05-13T20:45:00+01:00;13;05;2024;2024-05-13;20:45;882659.388734;503731.4489;219378.2561;71053.4181;1676822.5118339998
2024-05-17T15:00:00+01:00;17;05;2024;2024-05-17;15:00;698263.175604;538299.3383;206099.0703;86652.7634;1529314.347604
2024-05-18T02:00:00+01:00;18;05;2024;2024-05-18;02:00;532908.195522;368887.8325;212418.3337;92384.7903;1206599.152022
2024-05-21T01:15:00+01:00;21;05;2024;2024-05-21;01:15;539749.120861;411851.6078;217229.3184;67935.2789;1236765.325961
2024-05-21T21:30:00+01:00;21;05;2024;2024-05-21;21:30;920512.778272;505580.5463;216643.5126;78551.0978;1721287.934972
2024-05-22T00:45:00+01:00;22;05;2024;2024-05-22;00:45;578047.881067;420076.1327;217597.7771;57772.1486;1273493.939467
2024-05-22T11:15:00+01:00;22;05;2024;2024-05-22;11:15;749535.273737;599646.8475;206898.1317;74979.0052;1631059.258137
2024-05-25T22:15:00+01:00;25;05;2024;2024-05-25;22:15;790523.387285;334883.6167;198991.8223;71941.164;1396339.990285
2024-05-27T07:45:00+01:00;27;05;2024;2024-05-27;07:45;573370.005671;457187.4335;221677.5292;79348.4808;1331583.449171
2024-05-27T08:15:00+01:00;27;05;2024;2024-05-27;08:15;607143.259348;509487.6114;221350.7998;73303.5573;1411285.227848
2024-05-28T16:45:00+01:00;28;05;2024;2024-05-28;16:45;633938.246207;562046.794;204720.6684;80786.5551;1481492.263707
2024-05-28T19:15:00+01:00;28;05;2024;2024-05-28;19:15;764136.180799;528288.8481;226754.5942;103280.1001;1622459.723199
2024-05-30T15:30:00+01:00;30;05;2024;2024-05-30;15:30;588157.203439;352706.5202;194951.4217;92337.8945;1228153.039839
2024-05-31T05:30:00+01:00;31;05;2024;2024-05-31;05:30;467237.618536;344997.2217;206503.5557;99588.5747;1118326.970636
2024-05-31T13:00:00+01:00;31;05;2024;2024-05-31;13:00;695006.921446;450183.6405;190865.5515;66896.9004;1402953.013846
2024-05-31T20:30:00+01:00;31;05;2024;2024-05-31;20:30;846312.623212;483151.6281;212507.8133;49844.5458;1591816.610412
2024-05-31T23:15:00+01:00;31;05;2024;2024-05-31;23:15;733493.439353;405483.1947;210846.1324;73259.7644;1423082.530853
2024-06-04T00:00:00+01:00;04;06;2024;2024-06-04;00:00;663562.952191;449088.4026;211471.2589;97873.6365;1421996.250191
2024-06-04T11:00:00+01:00;04;06;2024;2024-06-04;11:00;709107.420567;577265.8889;190105.162;75584.5002;1552062.9716669999
2024-06-05T23:15:00+01:00;05;06;2024;2024-06-05;23:15;680342.159495;470002.2621;215933.5121;49813.0341;1416090.967795
2024-06-06T22:00:00+01:00;06;06;2024;2024-06-06;22:00;859468.156081;518303.806;228382.5871;45121.2066;1651275.7557809998
2024-06-07T03:15:00+01:00;07;06;2024;2024-06-07;03:15;504554.664737;420799.7998;218989.921;47949.3642;1192293.749737
2024-06-08T15:45:00+01:00;08;06;2024;2024-06-08;15:45;683551.12657;364773.141;192770.7708;97881.7273;1338976.7656699999
2024-06-10T08:15:00+01:00;10;06;2024;2024-06-10;08:15;493229.137983;325411.2809;195660.9906;84354.0764;1098655.485883
2024-06-11T04:45:00+01:00;11;06;2024;2024-06-11;04:45;458119.740024;331159.9536;203438.4789;68407.3485;1061125.5210240001
2024-06-11T07:45:00+01:00;11;06;2024;2024-06-11;07:45;562806.006636;462669.6576;213275.5372;51152.0419;1289903.243336
2024-06-12T01:00:00+01:00;12;06;2024;2024-06-12;01:00;559916.759207;428071.1764;215576.402;85748.6636;1289313.001207
2024-06-16T04:15:00+01:00;16;06;2024;2024-06-16;04:15;466895.176195;279551.652;183829.4618;79628.2167;1009904.506695
2024-06-16T10:45:00+01:00;16;06;2024;2024-06-16;10:45;654410.606482;283204.1681;173330.3807;85992.5648;1196937.7200820001
2023-01-01T07:30:00+00:00;01;01;2023;2023-01-01;07:30;537298.94194;219291.4712;137452.9274;28290.4072;922333.74774
2023-01-02T16:45:00+00:00;02;01;2023;2023-01-02;16:45;864669.917865;526303.6774;168851.2505;65111.3958;1624936.2415650003
2023-01-06T03:30:00+00:00;06;01;2023;2023-01-06;03:30;607919.449233;372750.8447;189974.0171;73877.9451;1244522.256133
2023-01-08T19:45:00+00:00;08;01;2023;2023-01-08;19:45;1200823.825188;321356.9538;177448.9899;67008.4795;1766638.2483879998
