Data/Hora;Dia;Mês;Ano;Data;Hora;Mercado (kWh);Regime Especial (kWh);Total (kWh)
2024-12-01T16:15:00+00:00;01;12;2024;2024-12-01;16:15;865351.0;493249.173;1358600.173
2024-12-01T18:00:00+00:00;01;12;2024;2024-12-01;18:00;1102833.0;424633.099;1527466.099
2024-12-02T07:45:00+00:00;02;12;2024;2024-12-02;07:45;1213782.0;226069.666;1439851.666
2024-12-02T09:15:00+00:00;02;12;2024;2024-12-02;09:15;1463466.0;225322.273;1688788.273
2024-12-02T10:15:00+00:00;02;12;2024;2024-12-02;10:15;1437060.0;225447.023;1662507.023
2024-12-02T17:15:00+00:00;02;12;2024;2024-12-02;17:15;1532210.0;239207.763;1771417.763
2024-12-02T18:45:00+00:00;02;12;2024;2024-12-02;18:45;1639585.0;257935.408;1897520.408
2024-12-02T19:15:00+00:00;02;12;2024;2024-12-02;19:15;1667624.0;262415.162;1930039.162
2024-12-03T02:15:00+00:00;03;12;2024;2024-12-03;02:15;914494.0;287939.027;1202433.027
2024-12-03T20:45:00+00:00;03;12;2024;2024-12-03;20:45;1104962.0;829548.569;1934510.5690000001
2024-12-03T22:00:00+00:00;03;12;2024;2024-12-03;22:00;916882.0;850367.037;1767249.037
2024-12-04T04:30:00+00:00;04;12;2024;2024-12-04;04:30;519576.0;672525.92;1192101.92
2024-12-04T05:15:00+00:00;04;12;2024;2024-12-04;05:15;535622.0;663813.834;1199435.834
2024-12-04T05:30:00+00:00;04;12;2024;2024-12-04;05:30;541903.0;657908.116;1199811.116
2024-12-04T06:45:00+00:00;04;12;2024;2024-12-04;06:45;715888.0;621909.853;1337797.8530000001
2024-12-04T07:00:00+00:00;04;12;2024;2024-12-04;07:00;774428.0;600204.594;1374632.594
2024-12-04T07:45:00+00:00;04;12;2024;2024-12-04;07:45;992035.0;532815.901;1524850.901
2024-12-04T18:30:00+00:00;04;12;2024;2024-12-04;18:30;1627805.0;291146.594;1918951.594
2024-12-04T21:30:00+00:00;04;12;2024;2024-12-04;21:30;1644523.0;200181.09;1844704.09
2024-12-05T15:30:00+00:00;05;12;2024;2024-12-05;15:30;1446362.0;330104.137;1776466.137
2024-12-06T02:00:00+00:00;06;12;2024;2024-12-06;02:00;978374.0;307695.576;1286069.576
2024-12-06T03:45:00+00:00;06;12;2024;2024-12-06;03:45;933486.0;294927.273;1228413.273
2024-12-06T07:15:00+00:00;06;12;2024;2024-12-06;07:15;1130433.0;356897.26;1487330.26
2024-12-06T10:45:00+00:00;06;12;2024;2024-12-06;10:45;1496372.0;286175.837;1782547.837
2024-12-06T11:00:00+00:00;06;12;2024;2024-12-06;11:00;1504796.0;281746.93;1786542.93
2024-12-06T17:15:00+00:00;06;12;2024;2024-12-06;17:15;1507200.0;308497.208;1815697.208
2024-12-06T22:15:00+00:00;06;12;2024;2024-12-06;22:15;972603.0;677680.806;1650283.8059999999
2024-12-06T22:45:00+00:00;06;12;2024;2024-12-06;22:45;911426.0;670222.844;1581648.844
2024-12-06T23:15:00+00:00;06;12;2024;2024-12-06;23:15;852549.0;693561.821;1546110.821
2024-12-07T12:45:00+00:00;07;12;2024;2024-12-07;12:45;535016.0;949770.422;1484786.422
2024-12-08T10:30:00+00:00;08;12;2024;2024-12-08;10:30;260090.0;1061134.186;1321224.186
2024-12-08T14:45:00+00:00;08;12;2024;2024-12-08;14:45;238821.0;1089075.649;1327896.649
2024-12-08T18:00:00+00:00;08;12;2024;2024-12-08;18:00;561830.0;1065681.301;1627511.301
2024-12-09T10:45:00+00:00;09;12;2024;2024-12-09;10:45;927069.0;868557.122;1795626.122
2024-12-10T02:45:00+00:00;10;12;2024;2024-12-10;02:45;948634.0;352239.651;1300873.651
2024-12-10T03:00:00+00:00;10;12;2024;2024-12-10;03:00;952171.0;352281.898;1304452.898
2024-12-10T06:00:00+00:00;10;12;2024;2024-12-10;06:00;992204.0;333463.379;1325667.379
2024-12-11T08:15:00+00:00;11;12;2024;2024-12-11;08:15;1338775.0;465406.697;1804181.697
2024-12-11T09:45:00+00:00;11;12;2024;2024-12-11;09:45;1514672.0;388524.969;1903196.969
2024-12-11T10:30:00+00:00;11;12;2024;2024-12-11;10:30;1508130.0;349079.76;1857209.76
2024-12-11T14:30:00+00:00;11;12;2024;2024-12-11;14:30;1595921.0;229754.928;1825675.928
2024-12-12T01:45:00+00:00;12;12;2024;2024-12-12;01:45;972844.0;424791.114;1397635.114
2024-12-12T08:15:00+00:00;12;12;2024;2024-12-12;08:15;1259958.0;573958.128;1833916.128
2024-12-12T09:45:00+00:00;12;12;2024;2024-12-12;09:45;1340252.0;596076.317;1936328.317
2024-12-12T17:15:00+00:00;12;12;2024;2024-12-12;17:15;1714874.0;303847.151;2018721.151
2024-12-12T21:15:00+00:00;12;12;2024;2024-12-12;21:15;1694697.0;462309.097;2157006.097
2024-12-12T23:00:00+00:00;12;12;2024;2024-12-12;23:00;1389609.0;452207.418;1841816.418
2024-12-13T00:45:00+00:00;13;12;2024;2024-12-13;00:45;1043999.0;463673.04;1507672.04
2024-12-13T02:30:00+00:00;13;12;2024;2024-12-13;02:30;975779.0;367633.453;1343412.453
2024-12-13T07:45:00+00:00;13;12;2024;2024-12-13;07:45;1374451.0;313441.429;1687892.429
2024-12-14T03:15:00+00:00;14;12;2024;2024-12-14;03:15;1049355.0;238937.854;1288292.854
2024-12-14T09:30:00+00:00;14;12;2024;2024-12-14;09:30;1367145.0;219894.034;1587039.034
2024-12-14T13:15:00+00:00;14;12;2024;2024-12-14;13:15;1387581.0;195951.967;1583532.967
2024-12-15T00:00:00+00:00;15;12;2024;2024-12-15;00:00;1205922.0;295859.79;1501781.79
2024-12-15T13:15:00+00:00;15;12;2024;2024-12-15;13:15;1030432.0;559017.848;1589449.848
2024-12-15T17:00:00+00:00;15;12;2024;2024-12-15;17:00;762044.0;882685.762;1644729.762
2024-12-15T17:30:00+00:00;15;12;2024;2024-12-15;17:30;809961.0;937403.993;1747364.993
2024-12-16T17:45:00+00:00;16;12;2024;2024-12-16;17:45;1279622.0;821462.549;2101084.549
2024-12-17T04:00:00+00:00;17;12;2024;2024-12-17;04:00;366229.0;912801.738;1279030.738
2024-12-17T07:15:00+00:00;17;12;2024;2024-12-17;07:15;781464.0;787902.099;1569366.099
2024-12-17T22:15:00+00:00;17;12;2024;2024-12-17;22:15;1189606.0;782353.75;1971959.75
2024-12-18T06:45:00+00:00;18;12;2024;2024-12-18;06:45;643149.0;805536.766;1448685.7659999998
2024-12-18T11:30:00+00:00;18;12;2024;2024-12-18;11:30;1062934.0;916596.209;1979530.209
2024-12-18T14:45:00+00:00;18;12;2024;2024-12-18;14:45;1028726.0;947379.209;1976105.209
2024-12-18T22:30:00+00:00;18;12;2024;2024-12-18;22:30;795415.0;1093573.707;1888988.707
2024-12-18T23:15:00+00:00;18;12;2024;2024-12-18;23:15;671934.0;1082181.977;1754115.977
2024-12-19T05:15:00+00:00;19;12;2024;2024-12-19;05:15;122200.0;1116221.762;1238421.762
2024-12-19T09:15:00+00:00;19;12;2024;2024-12-19;09:15;927321.0;913577.391;1840898.3909999998
2024-12-19T16:30:00+00:00;19;12;2024;2024-12-19;16:30;1231080.0;605771.215;1836851.2149999999
2024-12-19T16:45:00+00:00;19;12;2024;2024-12-19;16:45;1271313.0;599028.203;1870341.203
2024-12-19T20:15:00+00:00;19;12;2024;2024-12-19;20:15;1434757.0;655249.168;2090006.168
2024-12-19T23:00:00+00:00;19;12;2024;2024-12-19;23:00;1195336.0;576428.809;1771764.809
2024-12-20T03:15:00+00:00;20;12;2024;2024-12-20;03:15;656976.0;614763.212;1271739.212
2024-12-20T12:30:00+00:00;20;12;2024;2024-12-20;12:30;1318886.0;412850.94;1731736.94
2024-12-20T16:30:00+00:00;20;12;2024;2024-12-20;16:30;1311844.0;460519.114;1772363.114
2024-12-20T20:15:00+00:00;20;12;2024;2024-12-20;20:15;1409060.0;628471.026;2037531.026
2024-12-20T21:45:00+00:00;20;12;2024;2024-12-20;21:45;1208035.0;680376.872;1888411.872
2024-12-21T02:45:00+00:00;21;12;2024;2024-12-21;02:45;672365.0;587720.086;1260085.0860000001
2024-12-21T04:15:00+00:00;21;12;2024;2024-12-21;04:15;607001.0;606224.344;1213225.344
2024-12-21T07:00:00+00:00;21;12;2024;2024-12-21;07:00;575873.0;693170.226;1269043.226
2024-12-21T21:15:00+00:00;21;12;2024;2024-12-21;21:15;1315667.0;554474.559;1870141.559
2024-12-22T00:15:00+00:00;22;12;2024;2024-12-22;00:15;1038176.0;411041.852;1449217.852
2024-12-22T09:30:00+00:00;22;12;2024;2024-12-22;09:30;789423.0;605979.52;1395402.52
2024-12-22T18:15:00+00:00;22;12;2024;2024-12-22;18:15;892201.0;840054.024;1732255.024
2024-12-22T22:00:00+00:00;22;12;2024;2024-12-22;22:00;824727.0;914934.857;1739661.8569999998
2024-12-23T00:15:00+00:00;23;12;2024;2024-12-23;00:15;481161.0;934199.292;1415360.292
2024-12-23T02:45:00+00:00;23;12;2024;2024-12-23;02:45;142266.0;1037510.562;1179776.562
2024-12-24T02:45:00+00:00;24;12;2024;2024-12-24;02:45;74708.0;1095868.422;1170576.422
2024-12-24T07:00:00+00:00;24;12;2024;2024-12-24;07:00;81399.0;1098499.874;1179898.874
2024-12-24T17:00:00+00:00;24;12;2024;2024-12-24;17:00;744433.0;812093.116;1556526.116
2024-12-25T00:15:00+00:00;25;12;2024;2024-12-25;00:15;295933.0;959615.399;1255548.399
2024-12-25T04:45:00+00:00;25;12;2024;2024-12-25;04:45;303361.0;685109.731;988470.731
2024-12-25T06:00:00+00:00;25;12;2024;2024-12-25;06:00;274318.0;701221.961;975539.961
2024-12-25T06:15:00+00:00;25;12;2024;2024-12-25;06:15;258661.0;727283.22;985944.22
2024-12-25T11:45:00+00:00;25;12;2024;2024-12-25;11:45;771587.0;587571.926;1359158.926
2024-12-25T21:15:00+00:00;25;12;2024;2024-12-25;21:15;1044394.0;454999.332;1499393.332
2024-12-25T22:00:00+00:00;25;12;2024;2024-12-25;22:00;1006337.0;460791.334;1467128.334
2024-12-25T23:30:00+00:00;25;12;2024;2024-12-25;23:30;857123.0;469897.669;1327020.669
2024-12-26T00:45:00+00:00;26;12;2024;2024-12-26;00:45;728176.0;454174.803;1182350.803
2024-12-26T12:45:00+00:00;26;12;2024;2024-12-26;12:45;1291432.0;224239.834;1515671.834
2024-12-26T15:00:00+00:00;26;12;2024;2024-12-26;15:00;1320139.0;190202.012;1510341.012
2024-12-26T15:30:00+00:00;26;12;2024;2024-12-26;15:30;1333379.0;184187.095;1517566.095
2024-12-26T17:15:00+00:00;26;12;2024;2024-12-26;17:15;1494775.0;158751.924;1653526.924
2024-12-26T23:45:00+00:00;26;12;2024;2024-12-26;23:45;1261682.0;196891.98;1458573.98
2024-12-27T04:15:00+00:00;27;12;2024;2024-12-27;04:15;801834.0;280190.59;1082024.59
2024-12-27T17:30:00+00:00;27;12;2024;2024-12-27;17:30;1548544.0;170002.545;1718546.545
2024-12-27T23:15:00+00:00;27;12;2024;2024-12-27;23:15;1195666.0;346918.777;1542584.777
2024-12-28T02:00:00+00:00;28;12;2024;2024-12-28;02:00;761394.0;423446.077;1184840.077
2024-12-28T12:00:00+00:00;28;12;2024;2024-12-28;12:00;1152619.0;289558.58;1442177.58
2024-12-28T17:00:00+00:00;28;12;2024;2024-12-28;17:00;1363954.0;138254.158;1502208.158
2024-12-28T19:45:00+00:00;28;12;2024;2024-12-28;19:45;1671719.0;196434.335;1868153.335
2024-12-28T21:45:00+00:00;28;12;2024;2024-12-28;21:45;1502163.0;217176.419;1719339.419
2024-12-29T10:30:00+00:00;29;12;2024;2024-12-29;10:30;1074042.0;279981.742;1354023.742
2024-12-30T07:30:00+00:00;30;12;2024;2024-12-30;07:30;1089780.0;212463.267;1302243.267
2024-12-30T12:30:00+00:00;30;12;2024;2024-12-30;12:30;1382024.0;211055.814;1593079.814
2024-12-30T15:15:00+00:00;30;12;2024;2024-12-30;15:15;1396352.0;180369.966;1576721.966
2024-12-31T01:30:00+00:00;31;12;2024;2024-12-31;01:30;1113929.0;160369.778;1274298.778
2024-12-31T02:30:00+00:00;31;12;2024;2024-12-31;02:30;1008722.0;170806.837;1179528.837
2024-12-31T07:15:00+00:00;31;12;2024;2024-12-31;07:15;1011885.0;229722.594;1241607.594
2024-12-31T09:30:00+00:00;31;12;2024;2024-12-31;09:30;1242242.0;284324.007;1526566.007
2024-12-31T10:30:00+00:00;31;12;2024;2024-12-31;10:30;1283788.0;283328.723;1567116.723
2024-12-31T18:00:00+00:00;31;12;2024;2024-12-31;18:00;1690843.0;239604.641;1930447.641
2024-12-31T23:45:00+00:00;31;12;2024;2024-12-31;23:45;943385.0;485001.223;1428386.223
2025-01-01T03:30:00+00:00;01;01;2025;2025-01-01;03:30;669725.0;492207.767;1161932.767
2025-01-01T07:45:00+00:00;01;01;2025;2025-01-01;07:45;573251.0;502414.137;1075665.137
2025-01-01T09:15:00+00:00;01;01;2025;2025-01-01;09:15;530615.0;570776.597;1101391.597
2025-01-01T11:30:00+00:00;01;01;2025;2025-01-01;11:30;885134.0;404392.5;1289526.5
2025-01-01T14:15:00+00:00;01;01;2025;2025-01-01;14:15;878065.0;354838.449;1232903.449
2025-01-01T23:15:00+00:00;01;01;2025;2025-01-01;23:15;1121623.0;368981.324;1490604.324
2025-01-02T01:15:00+00:00;02;01;2025;2025-01-02;01:15;831029.0;392453.338;1223482.338
2025-01-02T08:15:00+00:00;02;01;2025;2025-01-02;08:15;1092068.0;419028.425;1511096.425
2025-01-02T09:30:00+00:00;02;01;2025;2025-01-02;09:30;1277765.0;444619.139;1722384.139
2025-01-02T14:45:00+00:00;02;01;2025;2025-01-02;14:45;1394764.0;403595.636;1798359.636
2025-01-02T21:30:00+00:00;02;01;2025;2025-01-02;21:30;1520020.0;551142.427;2071162.4270000001
2025-01-03T00:30:00+00:00;03;01;2025;2025-01-03;00:30;910889.0;602238.264;1513127.264
2025-01-03T08:30:00+00:00;03;01;2025;2025-01-03;08:30;1027057.0;654571.657;1681628.6570000001
2025-01-03T21:15:00+00:00;03;01;2025;2025-01-03;21:15;1609518.0;459355.074;2068873.074
2025-01-03T21:45:00+00:00;03;01;2025;2025-01-03;21:45;1556278.0;447790.844;2004068.844
2025-01-03T22:15:00+00:00;03;01;2025;2025-01-03;22:15;1462808.0;442817.093;1905625.0929999999
2025-01-04T02:00:00+00:00;04;01;2025;2025-01-04;02:00;819270.0;503931.366;1323201.366
2025-01-04T14:30:00+00:00;04;01;2025;2025-01-04;14:30;894170.0;773037.74;1667207.74
2025-01-04T15:45:00+00:00;04;01;2025;2025-01-04;15:45;882021.0;767518.537;1649539.537
2025-01-04T20:15:00+00:00;04;01;2025;2025-01-04;20:15;969117.0;992924.799;1962041.799
2025-01-05T03:30:00+00:00;05;01;2025;2025-01-05;03:30;-108318.0;1248288.813;1139970.813
2025-01-05T06:30:00+00:00;05;01;2025;2025-01-05;06:30;-126352.0;1277197.675;1150845.675
2025-01-05T12:30:00+00:00;05;01;2025;2025-01-05;12:30;602823.0;1161969.93;1764792.93
2025-01-05T21:00:00+00:00;05;01;2025;2025-01-05;21:00;640949.0;1183965.016;1824914.016
2025-01-06T10:15:00+00:00;06;01;2025;2025-01-06;10:15;1195004.0;666935.897;1861939.8969999999
2025-01-06T13:45:00+00:00;06;01;2025;2025-01-06;13:45;1023999.0;755784.932;1779783.932
2025-01-06T21:30:00+00:00;06;01;2025;2025-01-06;21:30;1610193.0;466073.843;2076266.8429999999
2025-01-07T08:00:00+00:00;07;01;2025;2025-01-07;08:00;812695.0;928315.439;1741010.439
2025-01-07T17:45:00+00:00;07;01;2025;2025-01-07;17:45;1128931.0;994622.189;2123553.1890000002
2025-01-08T14:30:00+00:00;08;01;2025;2025-01-08;14:30;870072.0;1125437.835;1995509.835
2025-01-08T14:45:00+00:00;08;01;2025;2025-01-08;14:45;838727.0;1134876.912;1973603.912
2025-01-08T20:00:00+00:00;08;01;2025;2025-01-08;20:00;1189170.0;1031614.022;2220784.022
2025-01-08T20:30:00+00:00;08;01;2025;2025-01-08;20:30;1152497.0;1026860.006;2179357.006
2025-01-09T01:15:00+00:00;09;01;2025;2025-01-09;01:15;368929.0;1026911.396;1395840.396
2025-01-09T11:45:00+00:00;09;01;2025;2025-01-09;11:45;1358659.0;595504.387;1954163.387
2025-01-09T14:15:00+00:00;09;01;2025;2025-01-09;14:15;1347486.0;513971.27;1861457.27
2025-01-09T15:45:00+00:00;09;01;2025;2025-01-09;15:45;1379721.0;475629.261;1855350.261
2025-01-09T23:00:00+00:00;09;01;2025;2025-01-09;23:00;1256306.0;525419.03;1781725.03
2025-01-10T04:45:00+00:00;10;01;2025;2025-01-10;04:45;750722.0;517888.849;1268610.849
2025-01-10T07:15:00+00:00;10;01;2025;2025-01-10;07:15;1164138.0;401260.077;1565398.077
2025-01-10T08:00:00+00:00;10;01;2025;2025-01-10;08:00;1265144.0;441552.423;1706696.423
2025-01-10T16:15:00+00:00;10;01;2025;2025-01-10;16:15;1370620.0;559899.993;1930519.993
2025-01-10T19:15:00+00:00;10;01;2025;2025-01-10;19:15;1477856.0;607219.345;2085075.345
2025-01-10T20:00:00+00:00;10;01;2025;2025-01-10;20:00;1486109.0;606214.575;2092323.575
2025-01-11T00:15:00+00:00;11;01;2025;2025-01-11;00:15;825006.0;656318.755;1481324.755
2025-01-11T04:00:00+00:00;11;01;2025;2025-01-11;04:00;629526.0;554838.755;1184364.755
2025-01-11T18:00:00+00:00;11;01;2025;2025-01-11;18:00;1273189.0;450640.548;1723829.548
2025-01-11T20:15:00+00:00;11;01;2025;2025-01-11;20:15;1246316.0;531113.763;1777429.763
2025-01-12T00:00:00+00:00;12;01;2025;2025-01-12;00:00;895851.0;459030.369;1354881.369
2025-01-12T01:00:00+00:00;12;01;2025;2025-01-12;01:00;808485.0;437080.854;1245565.854
2025-01-12T03:30:00+00:00;12;01;2025;2025-01-12;03:30;610855.0;491535.09;1102390.09
2025-01-12T10:30:00+00:00;12;01;2025;2025-01-12;10:30;711685.0;658900.312;1370585.312
2025-01-12T18:45:00+00:00;12;01;2025;2025-01-12;18:45;1226087.0;473614.886;1699701.886
2025-01-13T00:00:00+00:00;13;01;2025;2025-01-13;00:00;728779.0;621983.786;1350762.7859999998
2025-01-13T04:15:00+00:00;13;01;2025;2025-01-13;04:15;377525.0;753221.854;1130746.854
2025-01-13T04:30:00+00:00;13;01;2025;2025-01-13;04:30;425840.0;712415.856;1138255.8560000001
2025-01-13T08:15:00+00:00;13;01;2025;2025-01-13;08:15;1027856.0;684468.99;1712324.99
2025-01-14T09:45:00+00:00;14;01;2025;2025-01-14;09:45;987803.0;925656.822;1913459.8220000002
2025-01-14T17:30:00+00:00;14;01;2025;2025-01-14;17:30;1598497.0;340691.2;1939188.2
2025-01-15T03:00:00+00:00;15;01;2025;2025-01-15;03:00;1112156.0;220558.904;1332714.904
2025-01-15T16:15:00+00:00;15;01;2025;2025-01-15;16:15;1591050.0;272391.028;1863441.028
2025-01-16T12:00:00+00:00;16;01;2025;2025-01-16;12:00;1460776.0;421872.336;1882648.3360000001
2025-01-17T04:15:00+00:00;17;01;2025;2025-01-17;04:15;341401.0;966271.877;1307672.8769999999
2025-01-17T05:30:00+00:00;17;01;2025;2025-01-17;05:30;384484.0;954309.573;1338793.5729999999
2025-01-17T16:00:00+00:00;17;01;2025;2025-01-17;16:00;1382613.0;456560.066;1839173.066
2025-01-17T18:45:00+00:00;17;01;2025;2025-01-17;18:45;1651131.0;509674.532;2160805.532
2025-01-17T19:30:00+00:00;17;01;2025;2025-01-17;19:30;1643081.0;586468.858;2229549.858
2025-01-17T20:15:00+00:00;17;01;2025;2025-01-17;20:15;1634601.0;597392.113;2231993.113
2025-01-17T22:45:00+00:00;17;01;2025;2025-01-17;22:45;1267079.0;629213.576;1896292.576
2025-01-18T02:45:00+00:00;18;01;2025;2025-01-18;02:45;898455.0;442675.524;1341130.524
2025-01-18T16:15:00+00:00;18;01;2025;2025-01-18;16:15;1323389.0;203272.087;1526661.087
2025-01-18T23:30:00+00:00;18;01;2025;2025-01-18;23:30;1388023.0;264873.593;1652896.5929999999
2025-01-19T13:45:00+00:00;19;01;2025;2025-01-19;13:45;1083297.0;728960.272;1812257.2719999999
2025-01-19T17:00:00+00:00;19;01;2025;2025-01-19;17:00;983238.0;844348.243;1827586.243
2025-01-19T19:00:00+00:00;19;01;2025;2025-01-19;19:00;1195297.0;832707.021;2028004.021
2025-01-19T20:45:00+00:00;19;01;2025;2025-01-19;20:45;1229701.0;833227.768;2062928.7680000002
2025-01-20T01:45:00+00:00;20;01;2025;2025-01-20;01:45;576491.0;728764.956;1305255.956
2025-01-20T08:45:00+00:00;20;01;2025;2025-01-20;08:45;1445524.0;459635.053;1905159.053
2025-01-20T17:15:00+00:00;20;01;2025;2025-01-20;17:15;1597231.0;513958.852;2111189.852
2025-01-21T03:00:00+00:00;21;01;2025;2025-01-21;03:00;465556.0;862010.158;1327566.158
2025-01-21T09:15:00+00:00;21;01;2025;2025-01-21;09:15;1432521.0;530341.662;1962862.662
2025-01-21T09:45:00+00:00;21;01;2025;2025-01-21;09:45;1428750.0;540079.875;1968829.875
2025-01-21T16:00:00+00:00;21;01;2025;2025-01-21;16:00;1117607.0;805807.924;1923414.924
2025-01-21T18:30:00+00:00;21;01;2025;2025-01-21;18:30;1201704.0;887755.303;2089459.3029999998
2025-01-21T20:15:00+00:00;21;01;2025;2025-01-21;20:15;1150698.0;1030702.524;2181400.524
2025-01-21T21:30:00+00:00;21;01;2025;2025-01-21;21:30;1000642.0;1061548.087;2062190.087
2025-01-22T03:45:00+00:00;22;01;2025;2025-01-22;03:45;443990.0;826979.956;1270969.956
2025-01-22T05:15:00+00:00;22;01;2025;2025-01-22;05:15;484014.0;789022.959;1273036.959
2025-01-22T16:30:00+00:00;22;01;2025;2025-01-22;16:30;1408004.0;535844.685;1943848.685
2025-01-22T17:00:00+00:00;22;01;2025;2025-01-22;17:00;1509366.0;469789.218;1979155.2179999999
2025-01-23T03:15:00+00:00;23;01;2025;2025-01-23;03:15;983003.0;315443.263;1298446.263
2025-01-23T09:45:00+00:00;23;01;2025;2025-01-23;09:45;1508743.0;417840.148;1926583.148
2025-01-23T14:00:00+00:00;23;01;2025;2025-01-23;14:00;1576816.0;223113.6;1799929.6
2025-01-24T22:15:00+00:00;24;01;2025;2025-01-24;22:15;788728.0;1099216.042;1887944.042
2025-01-25T13:45:00+00:00;25;01;2025;2025-01-25;13:45;854023.0;672287.389;1526310.389
2025-01-25T16:30:00+00:00;25;01;2025;2025-01-25;16:30;849802.0;653022.817;1502824.817
2025-01-26T07:30:00+00:00;26;01;2025;2025-01-26;07:30;15645.0;1169614.915;1185259.915
2025-01-26T11:45:00+00:00;26;01;2025;2025-01-26;11:45;429354.0;1270057.895;1699411.895
2025-01-27T04:30:00+00:00;27;01;2025;2025-01-27;04:30;-74060.0;1248692.777;1174632.777
2025-01-27T10:45:00+00:00;27;01;2025;2025-01-27;10:45;712720.0;1226836.652;1939556.652
2025-01-27T13:15:00+00:00;27;01;2025;2025-01-27;13:15;591877.0;1334436.44;1926313.44
2025-01-27T17:00:00+00:00;27;01;2025;2025-01-27;17:00;627898.0;1308073.328;1935971.328
2025-01-27T20:00:00+00:00;27;01;2025;2025-01-27;20:00;872599.0;1306246.016;2178845.016
2025-01-28T04:15:00+00:00;28;01;2025;2025-01-28;04:15;97989.0;1167950.618;1265939.618
2025-01-28T06:45:00+00:00;28;01;2025;2025-01-28;06:45;294258.0;1153197.608;1447455.608
2025-01-28T16:00:00+00:00;28;01;2025;2025-01-28;16:00;731744.0;1116507.369;1848251.369
2025-01-28T16:45:00+00:00;28;01;2025;2025-01-28;16:45;827263.0;1043789.815;1871052.815
2025-01-28T18:15:00+00:00;28;01;2025;2025-01-28;18:15;1095188.0;938256.908;2033444.908
2025-01-29T02:15:00+00:00;29;01;2025;2025-01-29;02:15;356684.0;1000772.083;1357456.083
2025-01-29T10:00:00+00:00;29;01;2025;2025-01-29;10:00;816205.0;1237310.659;2053515.659
2025-01-29T18:15:00+00:00;29;01;2025;2025-01-29;18:15;1071188.0;1017955.719;2089143.719
2025-01-30T05:00:00+00:00;30;01;2025;2025-01-30;05:00;73911.0;1230154.851;1304065.851
2025-01-30T07:45:00+00:00;30;01;2025;2025-01-30;07:45;541031.0;1137529.665;1678560.665
2025-01-30T15:15:00+00:00;30;01;2025;2025-01-30;15:15;745077.0;1035593.096;1780670.096
2025-01-31T07:30:00+00:00;31;01;2025;2025-01-31;07:30;1242099.0;430930.293;1673029.293
2025-01-31T07:45:00+00:00;31;01;2025;2025-01-31;07:45;1281616.0;430742.684;1712358.684
2025-01-31T08:15:00+00:00;31;01;2025;2025-01-31;08:15;1392144.0;442614.006;1834758.006
2025-01-31T11:00:00+00:00;31;01;2025;2025-01-31;11:00;1528570.0;303699.509;1832269.509
2025-01-31T13:00:00+00:00;31;01;2025;2025-01-31;13:00;1448887.0;252381.956;1701268.956
2025-02-01T03:15:00+00:00;01;02;2025;2025-02-01;03:15;784654.0;513715.0;1298369.0
2025-02-01T17:30:00+00:00;01;02;2025;2025-02-01;17:30;970723.0;683060.0;1653783.0
2025-02-01T18:45:00+00:00;01;02;2025;2025-02-01;18:45;1200533.0;655839.0;1856372.0
2025-02-01T19:45:00+00:00;01;02;2025;2025-02-01;19:45;1273604.0;668958.0;1942562.0
2025-02-01T21:45:00+00:00;01;02;2025;2025-02-01;21:45;1114153.0;660734.0;1774887.0
2025-02-02T12:00:00+00:00;02;02;2025;2025-02-02;12:00;724241.0;803830.0;1528071.0
2025-02-02T16:15:00+00:00;02;02;2025;2025-02-02;16:15;528252.0;862329.0;1390581.0
2025-02-03T04:45:00+00:00;03;02;2025;2025-02-03;04:45;295477.0;902844.0;1198321.0
2025-02-03T12:00:00+00:00;03;02;2025;2025-02-03;12:00;1265392.0;517828.0;1783220.0
2025-02-04T02:15:00+00:00;04;02;2025;2025-02-04;02:15;1116076.0;232995.0;1349071.0
2025-02-04T05:00:00+00:00;04;02;2025;2025-02-04;05:00;1112324.0;180310.0;1292634.0
2025-02-04T13:45:00+00:00;04;02;2025;2025-02-04;13:45;1511399.0;230738.0;1742137.0
2025-02-04T14:30:00+00:00;04;02;2025;2025-02-04;14:30;1562113.0;222132.0;1784245.0
2025-02-04T20:15:00+00:00;04;02;2025;2025-02-04;20:15;2082675.0;190876.0;2273551.0
2025-02-05T00:00:00+00:00;05;02;2025;2025-02-05;00:00;1436163.0;194676.0;1630839.0
2025-02-05T02:30:00+00:00;05;02;2025;2025-02-05;02:30;1136041.0;225285.0;1361326.0
2025-02-05T03:15:00+00:00;05;02;2025;2025-02-05;03:15;1083983.0;247788.0;1331771.0
2025-02-05T10:45:00+00:00;05;02;2025;2025-02-05;10:45;1416158.0;405260.0;1821418.0
2025-02-05T12:00:00+00:00;05;02;2025;2025-02-05;12:00;1365154.0;414313.0;1779467.0
2025-02-05T20:45:00+00:00;05;02;2025;2025-02-05;20:45;1743209.0;431123.0;2174332.0
2025-02-06T01:00:00+00:00;06;02;2025;2025-02-06;01:00;996999.0;478082.0;1475081.0
2025-02-06T05:45:00+00:00;06;02;2025;2025-02-06;05:45;976638.0;371349.0;1347987.0
2025-02-06T12:15:00+00:00;06;02;2025;2025-02-06;12:15;1631635.0;221471.0;1853106.0
2025-02-06T15:30:00+00:00;06;02;2025;2025-02-06;15:30;1602813.0;219026.0;1821839.0
2025-02-07T14:30:00+00:00;07;02;2025;2025-02-07;14:30;1046989.0;825816.0;1872805.0
2025-02-08T11:30:00+00:00;08;02;2025;2025-02-08;11:30;1224872.0;262035.0;1486907.0
