Ano;Mês;Data;Distrito;Concelho;Freguesia;Inclui contador inteligente;Número de CPE's;Código Distrito;Código Concelho;Código Freguesia;Contrato Ativo
2023;4;2023-04;Braga;Guimarães;Moreira de Cónegos;Sim;3;03;0308;030831;Sim
2023;4;2023-04;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;Sim;11895;03;0312;031260;Sim
2023;4;2023-04;Porto;Porto;Campanhã;Sim;16867;13;1312;131203;Sim
2023;4;2023-04;Viseu;Viseu;Silgueiros;Não;1335;18;1823;182317;Sim
2023;4;2023-04;Vila Real;Vila Real;Adoufe e Vilarinho de Samardã;Não;666;17;1714;171431;Sim
2023;4;2023-04;Setúbal;Sines;Porto Covo;Sim;439;15;1513;151302;Sim
2023;4;2023-04;Santarém;Ferreira do Zêzere;Areias e Pias;Sim;769;14;1411;141111;Sim
2023;4;2023-04;Coimbra;Oliveira do Hospital;Avô;Sim;199;06;0611;061103;Sim
2023;4;2023-04;Lisboa;Arruda dos Vinhos;Arranhó;Não;430;11;1102;110201;Sim
2023;4;2023-04;Viseu;Mangualde;Quintela de Azurara;Não;193;18;1806;180614;Sim
2023;4;2023-04;Vila Real;Sabrosa;Provesende, Gouvães Douro, S. Cristóvão Douro;Não;22;17;1710;171016;Sim
2023;4;2023-04;Vila Real;Boticas;Ardãos e Bobadela;Sim;111;17;1702;170218;Sim
2023;4;2023-04;Porto;Felgueiras;Idães;Sim;376;13;1303;130306;Sim
2023;4;2023-04;Viseu;Viseu;Ranhados;Sim;2807;18;1823;182321;Sim
2023;4;2023-04;Porto;Maia;Folgosa;Sim;711;13;1306;130603;Sim
2023;4;2023-04;Porto;Lousada;Macieira;Sim;489;13;1305;130512;Sim
2023;4;2023-04;Porto;Amarante;Figueiró (Santiago e Santa Cristina);Sim;650;13;1301;130144;Sim
2023;4;2023-04;Porto;Amarante;Ansiães;Sim;80;13;1301;130103;Sim
2023;4;2023-04;Viseu;Carregal do Sal;Oliveira do Conde;Sim;2027;18;1802;180204;Sim
2023;4;2023-04;Santarém;Sardoal;Valhascos;Sim;329;14;1417;141704;Sim
2023;4;2023-04;Bragança;Vinhais;Vilar de Lomba e São Jomil;Sim;66;04;0412;041243;Sim
2023;4;2023-04;Vila Real;Valpaços;Veiga de Lila;Não;102;17;1712;171230;Sim
2023;4;2023-04;Braga;Fafe;Estorãos;Não;604;03;0307;030708;Sim
2023;4;2023-04;Santarém;Rio Maior;Alcobertas;Não;517;14;1414;141401;Sim
2023;4;2023-04;Braga;Guimarães;Briteiros São Salvador e Briteiros Santa Leocádia;Não;544;03;0308;030880;Sim
2023;4;2023-04;Lisboa;Odivelas;Pontinha e Famões;Não;5418;11;1116;111608;Sim
2023;4;2023-04;Santarém;Santarém;Alcanede;Não;1513;14;1416;141604;Sim
2023;4;2023-04;Portalegre;Elvas;São Brás e São Lourenço;Não;229;12;1207;120707;Sim
2023;4;2023-04;Évora;Borba;Orada;Não;295;07;0703;070302;Sim
2023;4;2023-04;Beja;Cuba;Vila Alva;Não;219;02;0207;020703;Sim
2023;4;2023-04;Viana do Castelo;Paredes de Coura;Cunha;Sim;260;16;1605;160507;Sim
2023;4;2023-04;Viseu;Carregal do Sal;Cabanas de Viriato;Não;389;18;1802;180202;Sim
2023;4;2023-04;Évora;Reguengos de Monsaraz;Corval;Não;496;07;0711;071102;Sim
2023;4;2023-04;Bragança;Miranda do douro;Vila Chã de Braciosa;Sim;135;04;0406;040616;Sim
2023;4;2023-04;Santarém;Ourém;Urqueira;Sim;858;14;1421;142114;Sim
2023;4;2023-04;Santarém;Torres Novas;Torres Novas (São Pedro), Lapas e Ribeira Branca;Sim;2820;14;1419;141921;Sim
2023;4;2023-04;Évora;Arraiolos;Arraiolos;Sim;789;07;0702;070201;Sim
2023;4;2023-04;Braga;Barcelos;Arcozelo;Sim;5741;03;0302;030209;Sim
2023;4;2023-04;Santarém;Cartaxo;Vale da Pedra;Sim;388;14;1406;140608;Sim
2023;4;2023-04;Aveiro;Anadia;Arcos e Mogofores;Sim;1903;01;0103;010317;Sim
2023;4;2023-04;Leiria;Óbidos;Amoreira;Sim;1593;10;1012;101202;Sim
2023;4;2023-04;Santarém;Abrantes;Alvega e Concavada;Sim;666;14;1401;140122;Sim
2023;4;2023-04;Setúbal;Alcácer do Sal;Comporta;Não;54;15;1501;150106;Sim
2023;4;2023-04;Porto;Paços de Ferreira;Ferreira;Não;946;13;1309;130905;Sim
2023;4;2023-04;Viseu;Mangualde;Espinho;Sim;549;18;1806;180606;Sim
2023;4;2023-04;Leiria;Pombal;Abiul;Sim;1020;10;1015;101501;Sim
2023;4;2023-04;Viana do Castelo;Arcos de Valdevez;Sabadim;Sim;62;16;1601;160133;Sim
2023;4;2023-04;Viana do Castelo;Vila Nova de Cerveira;Sapardos;Sim;169;16;1610;161012;Sim
2023;4;2023-04;Faro;Monchique;Monchique;Sim;2057;08;0809;080903;Sim
2023;4;2023-04;Viana do Castelo;Monção;Riba de Mouro;Não;611;16;1604;160424;Sim
2023;4;2023-04;Leiria;Pombal;Santiago e S. Simão de Litém e Albergaria dos Doze;Sim;1590;10;1015;101519;Sim
2023;4;2023-04;Lisboa;Odivelas;Pontinha e Famões;Sim;13676;11;1116;111608;Sim
2023;4;2023-04;Leiria;Caldas da Rainha;Nadadouro;Sim;1036;10;1006;100608;Sim
2023;4;2023-04;Braga;Barcelos;Silva;Sim;320;03;0302;030279;Sim
2023;4;2023-04;Viana do Castelo;Ponte de Lima;Seara;Não;174;16;1607;160745;Sim
2023;4;2023-04;Setúbal;Almada;Caparica e Trafaria;Não;191;15;1503;150313;Sim
2023;4;2023-04;Viana do Castelo;Arcos de Valdevez;Rio de Moinhos;Sim;184;16;1601;160131;Sim
2023;4;2023-04;Castelo Branco;Covilhã;Sobral de São Miguel;Sim;135;05;0503;050322;Sim
2023;4;2023-04;Castelo Branco;Castelo Branco;Louriçal do Campo;Não;301;05;0502;050212;Sim
2023;4;2023-04;Aveiro;Ovar;Ovar, S. João, Arada e S. Vicente de Pereira Jusã;Não;2091;01;0115;011509;Sim
2023;4;2023-04;Bragança;Mirandela;Cedães;Sim;273;04;0407;040712;Sim
2023;4;2023-04;Guarda;Seia;Valezim;Não;164;09;0912;091225;Sim
2023;4;2023-04;Porto;Paredes;Rebordosa;Não;14;13;1310;131018;Sim
2023;4;2023-04;Santarém;Salvaterra de Magos;Glória do Ribatejo e Granho;Não;1390;14;1415;141507;Sim
2023;4;2023-04;Braga;Barcelos;Martim;Não;475;03;0302;030247;Sim
2023;4;2023-04;Castelo Branco;Castelo Branco;Malpica do Tejo;Não;550;05;0502;050214;Sim
2023;4;2023-04;Braga;Barcelos;Cristelo;Não;405;03;0302;030228;Sim
2023;4;2023-04;Porto;Maia;Nogueira e Silva Escura;Não;1746;13;1306;130620;Sim
2023;4;2023-04;Beja;Ourique;Garvão e Santa Luzia;Sim;216;02;0212;021207;Sim
2023;4;2023-04;Guarda;Seia;Vide e Cabeça;Não;557;09;0912;091236;Sim
2023;4;2023-04;Castelo Branco;Covilhã;Sobral de São Miguel;Não;268;05;0503;050322;Sim
2023;4;2023-04;Vila Real;Sabrosa;Parada de Pinhão;Sim;95;17;1710;171005;Sim
2023;4;2023-04;Guarda;Almeida;Nave de Haver;Não;218;09;0902;090219;Sim
2023;4;2023-04;Viana do Castelo;Vila Nova de Cerveira;Sopo;Não;55;16;1610;161013;Sim
2023;4;2023-04;Viana do Castelo;Arcos de Valdevez;Vilela, São Cosme e São Damião e Sá;Sim;87;16;1601;160164;Sim
2023;4;2023-04;Viana do Castelo;Arcos de Valdevez;Portela e Extremo;Não;262;16;1601;160160;Sim
2023;4;2023-04;Évora;Montemor-o-Novo;N. S. da Vila, N. S. do Bispo e Silveiras;Não;266;07;0706;070612;Sim
2023;4;2023-04;Portalegre;Avis;Benavila e Valongo;Sim;562;12;1203;120310;Sim
2023;4;2023-04;Lisboa;Azambuja;Azambuja;Sim;4375;11;1103;110304;Sim
2023;4;2023-04;Viseu;Viseu;Abraveses;Sim;4177;18;1823;182301;Sim
2023;4;2023-04;Braga;Braga;Tebosa;Não;227;03;0303;030357;Sim
2023;4;2023-04;Porto;Póvoa de Varzim;Estela;Não;770;13;1313;131307;Sim
2023;4;2023-04;Vila Real;Chaves;Loivos e Póvoa de Agrações;Não;179;17;1703;170357;Sim
2023;4;2023-04;Bragança;Mogadouro;Bemposta;Sim;381;04;0408;040802;Sim
2023;4;2023-04;Vila Real;Montalegre;Salto;Sim;309;17;1706;170626;Sim
2023;4;2023-04;Coimbra;Figueira da Foz;Ferreira-a-Nova;Sim;492;06;0605;060521;Sim
2023;4;2023-04;Viana do Castelo;Ponte de Lima;Santa Cruz do Lima;Não;178;16;1607;160743;Sim
2023;4;2023-04;Évora;Estremoz;São Lourenço de Mamporcão e São Bento de Ana Loura;Não;75;07;0704;070416;Sim
2023;4;2023-04;Faro;Albufeira;Albufeira e Olhos de Água;Sim;31467;08;0801;080106;Sim
2023;4;2023-04;Aveiro;Aveiro;Glória e Vera Cruz;Sim;18035;01;0105;010517;Sim
2023;4;2023-04;Coimbra;Cantanhede;Sepins e Bolho;Sim;312;06;0602;060223;Sim
2023;4;2023-04;Lisboa;Mafra;Santo Isidoro;Não;1614;11;1109;110913;Sim
2023;4;2023-04;Leiria;Ansião;Ansião;Sim;2566;10;1003;100309;Sim
2023;4;2023-04;Faro;Alcoutim;Alcoutim e Pereiro;Sim;1519;08;0802;080206;Sim
2023;4;2023-04;Lisboa;Alenquer;Olhalvo;Sim;1042;11;1101;110108;Sim
2023;4;2023-04;Guarda;Sabugal;Casteleiro;Não;92;09;0911;091112;Sim
2023;4;2023-04;Viseu;Castro daire;Castro Daire;Não;78;18;1803;180304;Sim
2023;4;2023-04;Viseu;Armamar;São Romão e Santiago;Não;159;18;1801;180122;Sim
2023;4;2023-04;Braga;Braga;Braga (São Vicente);Sim;8134;03;0303;030349;Sim
2023;4;2023-04;Viseu;Viseu;Viseu;Sim;19966;18;1823;182341;Sim
2023;4;2023-04;Setúbal;Barreiro;Palhais e Coina;Não;1038;15;1504;150411;Sim
2023;4;2023-04;Braga;Vila Nova de Famalicão;Riba de Ave;Não;128;03;0312;031234;Sim
2023;4;2023-04;Leiria;Alcobaça;São Martinho do Porto;Sim;5041;10;1001;100112;Sim
2023;4;2023-04;Leiria;Óbidos;Gaeiras;Não;727;10;1012;101208;Sim
2023;4;2023-04;Porto;Marco de Canaveses;Paredes de Viadores e Manhuncelos;Não;464;13;1307;130737;Sim
2023;4;2023-04;Viseu;Castro daire;Cujó;Não;178;18;1803;180305;Sim
2023;4;2023-04;Coimbra;Oliveira do Hospital;Santa Ovaia e Vila Pouca da Beira;Não;373;06;0611;061126;Sim
2023;4;2023-04;Setúbal;Santiago do Cacém;São Domingos e Vale de Água;Sim;320;15;1509;150913;Sim
2023;4;2023-04;Vila Real;Sabrosa;Vilarinho de São Romão;Sim;194;17;1710;171015;Sim
2023;4;2023-04;Faro;Loulé;Ameixial;Sim;184;08;0808;080803;Sim
2023;4;2023-04;Santarém;Mação;Envendos;Não;600;14;1413;141305;Sim
2023;4;2023-04;Porto;Felgueiras;Vila Fria e Vizela (São Jorge);Não;275;13;1303;130340;Sim
2023;4;2023-04;Castelo Branco;Covilhã;Peraboa;Não;530;05;0503;050315;Sim
2023;4;2023-04;Beja;Almodôvar;Almodôvar e Graça dos Padrões;Não;415;02;0202;020209;Sim
2023;4;2023-04;Castelo Branco;Sertã;Carvalhal;Sim;241;05;0509;050902;Sim
2023;4;2023-04;Braga;Fafe;Freitas e Vila Cova;Não;377;03;0307;030742;Sim
2023;4;2023-04;Aveiro;Mealhada;Mealhada, Ventosa do Bairro e Antes;Sim;3836;01;0111;011109;Sim
2023;4;2023-04;Guarda;Sabugal;Sabugal e Aldeia de Santo António;Sim;2295;09;0911;091145;Sim
2023;4;2023-04;Porto;Paços de Ferreira;Seroa;Sim;603;13;1309;130916;Sim
2023;4;2023-04;Porto;Vila do Conde;Rio Mau e Arcos;Não;861;13;1316;131635;Sim
2023;4;2023-04;Porto;Póvoa de Varzim;Estela;Sim;911;13;1313;131307;Sim
2023;4;2023-04;Braga;Vila Nova de Famalicão;Lousado;Não;511;03;0312;031224;Sim
2023;4;2023-04;Beja;Beja;Baleizão;Não;202;02;0205;020502;Sim
2023;4;2023-04;Coimbra;Penacova;Lorvão;Sim;806;06;0613;061304;Sim
2023;4;2023-04;Viseu;Tondela;Castelões;Sim;247;18;1821;182105;Sim
2023;4;2023-04;Guarda;Guarda;Vela;Sim;252;09;0907;090748;Sim
2023;4;2023-04;Santarém;Mação;Carvoeiro;Sim;168;14;1413;141304;Sim
2023;4;2023-04;Viseu;Penalva do Castelo;Antas e Matela;Não;169;18;1811;181114;Sim
2023;4;2023-04;Vila Real;Valpaços;Vassal;Não;95;17;1712;171229;Sim
2023;4;2023-04;Bragança;Macedo de Cavaleiros;Ala e Vilarinho do Monte;Não;290;04;0405;040539;Sim
2023;4;2023-04;Vila Real;Vila Pouca de Aguiar;Bragado;Sim;161;17;1713;171304;Sim
2023;4;2023-04;Guarda;Fornos de Algodres;Infias;Sim;64;09;0905;090507;Sim
2023;4;2023-04;Vila Real;Mesão Frio;Cidadelhe;Sim;83;17;1704;170402;Sim
2023;4;2023-04;Évora;Estremoz;Veiros;Sim;618;07;0704;070413;Sim
2023;4;2023-04;Beja;Mértola;Corte do Pinto;Sim;1075;02;0209;020902;Sim
2023;4;2023-04;Coimbra;Penacova;Oliveira do Mondego e Travanca do Mondego;Não;400;06;0613;061313;Sim
2023;4;2023-04;Aveiro;Castelo de Paiva;Santa Maria de Sardoura;Não;800;01;0106;010607;Sim
2023;4;2023-04;Viana do Castelo;Ponte de Lima;Gondufe;Sim;146;16;1607;160728;Sim
2023;4;2023-04;Aveiro;Mealhada;Vacariça;Não;591;01;0111;011107;Sim
2023;4;2023-04;Lisboa;Odivelas;Póvoa de Santo Adrião e Olival Basto;Sim;7050;11;1116;111609;Sim
2023;4;2023-04;Bragança;Bragança;Gimonde;Não;30;04;0402;040216;Sim
2023;4;2023-04;Viseu;Penalva do Castelo;Vila Cova do Covelo/Mareco;Sim;133;18;1811;181115;Sim
2023;4;2023-04;Bragança;Macedo de Cavaleiros;Talhas;Sim;83;04;0405;040530;Sim
2023;4;2023-04;Lisboa;Amadora;Encosta do Sol;Sim;12456;11;1115;111514;Sim
2023;4;2023-04;Guarda;Manteigas;Vale de Amoreira;Não;165;09;0908;090804;Sim
2023;4;2023-04;Portalegre;Crato;Gáfete;Sim;649;12;1206;120604;Sim
2023;4;2023-04;Braga;Barcelos;Lama;Não;272;03;0302;030242;Sim
2023;4;2023-04;Porto;Maia;Milheirós;Sim;1040;13;1306;130608;Sim
2023;4;2023-04;Porto;Felgueiras;Vila Verde e Santão;Sim;222;13;1303;130341;Sim
2023;4;2023-04;Guarda;Almeida;Vale da Mula;Não;121;09;0902;090227;Sim
2023;4;2023-04;Braga;Vila Verde;Oriz (Santa Marinha) e Oriz (São Miguel);Sim;130;03;0313;031365;Sim
2023;4;2023-04;Porto;Póvoa de Varzim;Laundos;Sim;492;13;1313;131308;Sim
2023;4;2023-04;Braga;Amares;Fiscal;Não;78;03;0301;030111;Sim
2023;4;2023-04;Guarda;Pinhel;Vale do Massueime;Não;16;09;0910;091034;Sim
2023;4;2023-04;Vila Real;Peso da Régua;Loureiro;Sim;491;17;1708;170805;Sim
2023;4;2023-04;Évora;Mourão;Mourão;Sim;952;07;0708;070803;Sim
2023;4;2023-04;Braga;Barcelos;Cossourado;Sim;169;03;0302;030224;Sim
2023;4;2023-04;Portalegre;Nisa;Santana;Sim;260;12;1212;121207;Sim
2023;4;2023-04;Coimbra;Pampilhosa da Serra;Dornelas do Zêzere;Sim;201;06;0612;061202;Sim
2023;4;2023-04;Coimbra;Tábua;Pinheiro de Coja e Meda de Mouros;Não;320;06;0616;061619;Sim
2023;4;2023-04;Lisboa;Amadora;Mina de Água;Sim;22119;11;1115;111516;Sim
2023;4;2023-04;Porto;Maia;Pedrouços;Não;2133;13;1306;130617;Sim
2023;4;2023-04;Beja;Ferreira do Alentejo;Ferreira do Alentejo e Canhestros;Sim;3004;02;0208;020808;Sim
2023;4;2023-04;Lisboa;Amadora;Venteira;Sim;13127;11;1115;111517;Sim
2023;4;2023-04;Lisboa;Torres Vedras;Ramalhal;Sim;748;11;1113;111311;Sim
2023;4;2023-04;Portalegre;Monforte;Assumar;Sim;248;12;1211;121101;Sim
2023;4;2023-04;Coimbra;Figueira da Foz;Moinhos da Gândara;Sim;285;06;0605;060518;Sim
2023;4;2023-04;Viana do Castelo;Ponte de Lima;Correlhã;Não;117;16;1607;160716;Sim
2023;4;2023-04;Vila Real;Alijó;Pópulo e Ribalonga;Não;312;17;1701;170122;Sim
2023;4;2023-04;Castelo Branco;Proença-a-Nova;São Pedro do Esteval;Sim;146;05;0508;050805;Sim
2023;4;2023-04;Guarda;Sabugal;Lajeosa e Forcalhos;Sim;115;09;0911;091142;Sim
2023;4;2023-04;Vila Real;Valpaços;Lebução, Fiães e Nozelos;Sim;181;17;1712;171233;Sim
2023;4;2023-04;Viana do Castelo;Monção;Monção e Troviscoso;Não;156;16;1604;160438;Sim
2023;4;2023-04;Leiria;Leiria;Leiria, Pousos, Barreira e Cortes;Sim;23208;10;1009;100933;Sim
2023;4;2023-04;Viana do Castelo;Paredes de Coura;Cossourado e Linhares;Sim;163;16;1605;160523;Sim
2023;4;2023-04;Santarém;Benavente;Santo Estêvão;Não;771;14;1405;140503;Sim
2023;4;2023-04;Bragança;Macedo de Cavaleiros;Carrapatas;Não;5;04;0405;040507;Sim
2023;4;2023-04;Braga;Guimarães;Infantas;Sim;456;03;0308;030824;Sim
2023;4;2023-04;Viseu;Mortágua;Mortágua, Vale de Remígio, Cortegaça e Almaça;Sim;2211;18;1808;180811;Sim
2023;4;2023-04;Braga;Cabeceiras de Basto;Arco de Baúlhe e Vila Nune;Não;574;03;0304;030419;Sim
2023;4;2023-04;Guarda;Fornos de Algodres;Maceira;Sim;78;09;0905;090509;Sim
2023;4;2023-04;Leiria;Óbidos;Vau;Não;514;10;1012;101207;Sim
2023;4;2023-04;Porto;Marco de Canaveses;Sobretâmega;Não;165;13;1307;130723;Sim
2023;4;2023-04;Guarda;Pinhel;Vale do Massueime;Sim;353;09;0910;091034;Sim
2023;4;2023-04;Viana do Castelo;Ponte de Lima;Arcozelo;Não;49;16;1607;160704;Sim
2023;4;2023-04;Viana do Castelo;Melgaço;Gave;Não;236;16;1603;160308;Sim
2023;4;2023-04;Bragança;Torre de Moncorvo;Horta da Vilariça;Sim;279;04;0409;040909;Sim
2023;4;2023-04;Coimbra;Penacova;São Pedro de Alva e São Paio de Mondego;Sim;451;06;0613;061314;Sim
2023;4;2023-04;Évora;Alandroal;Terena (São Pedro);Sim;472;07;0701;070105;Sim
2023;4;2023-04;Porto;Vila do Conde;Gião;Sim;259;13;1316;131610;Sim
2023;4;2023-04;Viseu;Lamego;Lalim;Sim;545;18;1805;180510;Sim
2023;4;2023-04;Santarém;Santarém;Alcanede;Sim;1014;14;1416;141604;Sim
2023;4;2023-04;Setúbal;Alcácer do Sal;Torrão;Não;97;15;1501;150104;Sim
2023;4;2023-04;Braga;Vila Verde;Marrancos e Arcozelo;Sim;223;03;0313;031364;Sim
2023;4;2023-04;Viana do Castelo;Paredes de Coura;Vascões;Sim;25;16;1605;160521;Sim
2023;4;2023-04;Beja;Ourique;Santana da Serra;Sim;140;02;0212;021206;Sim
2023;4;2023-04;Santarém;Ferreira do Zêzere;Beco;Não;130;14;1411;141103;Sim
2023;4;2023-04;Porto;Maia;Vila Nova da Telha;Não;976;13;1306;130616;Sim
2023;4;2023-04;Santarém;Abrantes;São Miguel do Rio Torto e Rossio ao Sul do Tejo;Sim;1498;14;1401;140124;Sim
2023;4;2023-04;Vila Real;Chaves;Tronco;Sim;227;17;1703;170340;Sim
2023;4;2023-04;Santarém;Constância;Montalvo;Não;157;14;1408;140802;Sim
2023;4;2023-04;Vila Real;Valpaços;Fornos do Pinhal;Não;150;17;1712;171211;Sim
2023;4;2023-04;Vila Real;Peso da Régua;Loureiro;Não;128;17;1708;170805;Sim
2023;4;2023-04;Guarda;Celorico da Beira;Minhocal;Sim;55;09;0903;090311;Sim
2023;4;2023-04;Castelo Branco;Fundão;Fundão, Valverde, Donas, A. Joanes, A. Nova do Cabo;Sim;9717;05;0504;050434;Sim
2023;4;2023-04;Viseu;São Pedro do Sul;Pinho;Sim;263;18;1816;181609;Sim
2023;4;2023-04;Viana do Castelo;Vila Nova de Cerveira;Mentrestido;Sim;146;16;1610;161009;Sim
2023;4;2023-04;Viseu;Castro daire;Picão e Ermida;Sim;141;18;1803;180326;Sim
2023;4;2023-04;Vila Real;Vila Real;Guiães;Não;172;17;1714;171410;Sim
2023;4;2023-04;Castelo Branco;Idanha-a-Nova;São Miguel de Acha;Sim;139;05;0505;050514;Sim
2023;4;2023-04;Castelo Branco;Fundão;Telhado;Sim;196;05;0504;050427;Sim
2023;4;2023-04;Vila Real;Boticas;Sapiãos;Não;20;17;1702;170215;Sim
2023;4;2023-04;Viana do Castelo;Valença;Gandra e Taião;Sim;310;16;1608;160817;Sim
2023;4;2023-04;Guarda;Seia;Seia, São Romão e Lapa dos Dinheiros;Sim;6295;09;0912;091233;Sim
2023;4;2023-04;Castelo Branco;Vila de Rei;Vila de Rei;Não;1345;05;0510;051003;Sim
2023;4;2023-04;Vila Real;Vila Real;Constantim e Vale de Nogueiras;Sim;558;17;1714;171433;Sim
2023;4;2023-04;Braga;Vila Verde;Coucieiro;Sim;135;03;0313;031311;Sim
2023;4;2023-04;Braga;Amares;Bico;Sim;168;03;0301;030104;Sim
2023;4;2023-04;Guarda;Pinhel;Pala;Sim;140;09;0910;091015;Sim
2023;4;2023-04;Viseu;Armamar;Aldeias;Sim;109;18;1801;180101;Sim
2023;4;2023-04;Braga;Guimarães;Fermentões;Não;56;03;0308;030815;Sim
2023;4;2023-04;Lisboa;Vila Franca de Xira;Póvoa de Santa Iria e Forte da Casa;Sim;15129;11;1114;111415;Sim
2023;4;2023-04;Évora;Vila Viçosa;Nossa Senhora da Conceição e São Bartolomeu;Sim;2966;07;0714;071406;Sim
2023;4;2023-04;Aveiro;Aveiro;Eixo e Eirol;Sim;2595;01;0105;010515;Sim
2023;4;2023-04;Guarda;Guarda;Vila Garcia;Não;121;09;0907;090753;Sim
2023;4;2023-04;Guarda;Vila Nova de Foz Côa;Sebadelhe;Sim;75;09;0914;091414;Sim
2023;4;2023-04;Guarda;Figueira de Castelo Rodrigo;Vermiosa;Não;166;09;0904;090415;Sim
2023;4;2023-04;Guarda;Mêda;Vale Flor, Carvalhal e Pai Penela;Não;272;09;0909;090919;Sim
2023;4;2023-04;Guarda;Mêda;Longroiva;Não;217;09;0909;090907;Sim
2023;4;2023-04;Vila Real;Peso da Régua;Fontelas;Não;214;17;1708;170802;Sim
2023;4;2023-04;Vila Real;Valpaços;Água Revés e Crasto;Não;29;17;1712;171201;Sim
2023;4;2023-04;Bragança;Mirandela;Avidagos, Navalho e Pereira;Sim;105;04;0407;040739;Sim
2023;4;2023-04;Setúbal;Santiago do Cacém;Alvalade;Sim;704;15;1509;150902;Sim
2023;4;2023-04;Santarém;Almeirim;Fazendas de Almeirim;Não;2098;14;1403;140303;Sim
2023;4;2023-04;Coimbra;Penacova;Friúmes e Paradela;Não;334;06;0613;061312;Sim
2023;4;2023-04;Bragança;Mogadouro;Saldanha;Sim;116;04;0408;040815;Sim
2023;4;2023-04;Vila Real;Montalegre;Montalegre e Padroso;Sim;364;17;1706;170638;Sim
2023;4;2023-04;Santarém;Alcanena;Moitas Venda;Não;234;14;1402;140207;Sim
2023;4;2023-04;Guarda;Trancoso;Palhais;Não;42;09;0913;091313;Sim
2023;4;2023-04;Bragança;Vinhais;Travanca e Santa Cruz;Sim;46;04;0412;041242;Sim
2023;4;2023-04;Viseu;Tabuaço;Távora e Pereiro;Não;29;18;1819;181921;Sim
2023;4;2023-04;Leiria;Peniche;Peniche;Sim;10157;10;1014;101407;Sim
2023;4;2023-04;Guarda;Sabugal;Bendada;Não;356;09;0911;091110;Sim
2023;4;2023-04;Braga;Braga;Adaúfe;Não;795;03;0303;030301;Sim
2023;4;2023-04;Braga;Barcelos;Perelhal;Não;375;03;0302;030260;Sim
2023;4;2023-04;Viana do Castelo;Arcos de Valdevez;Paçô;Sim;293;16;1601;160124;Sim
2023;4;2023-04;Faro;Loulé;Querença, Tôr e Benafim;Não;1037;08;0808;080812;Sim
2023;4;2023-04;Porto;Vila do Conde;Modivas;Sim;296;13;1316;131617;Sim
2023;4;2023-04;Aveiro;Castelo de Paiva;Real;Sim;299;01;0106;010606;Sim
2023;4;2023-04;Leiria;Pedrógão Grande;Graça;Não;456;10;1013;101301;Sim
2023;4;2023-04;Braga;Vila Nova de Famalicão;Arnoso (Santa Maria e Santa Eulália) e Sezures;Sim;653;03;0312;031251;Sim
2023;4;2023-04;Porto;Vila Nova de Gaia;Oliveira do Douro;Sim;7616;13;1317;131712;Sim
2023;4;2023-04;Porto;Vila Nova de Gaia;São Félix da Marinha;Sim;2852;13;1317;131717;Sim
2023;4;2023-04;Aveiro;Vagos;Vagos e Santo António;Sim;3513;01;0118;011814;Sim
2023;4;2023-04;Évora;Mora;Mora;Sim;928;07;0707;070703;Sim
2023;4;2023-04;Viana do Castelo;Caminha;Vila Praia de Âncora;Sim;2517;16;1602;160217;Sim
2023;4;2023-04;Aveiro;Oliveira do Bairro;Palhaça;Não;562;01;0114;011405;Sim
2023;4;2023-04;Coimbra;Soure;Vinha da Rainha;Sim;328;06;0615;061512;Sim
2023;4;2023-04;Braga;Guimarães;Longos;Não;445;03;0308;030827;Sim
2023;4;2023-04;Viana do Castelo;Ponte de Lima;Ribeira;Não;45;16;1607;160739;Sim
2023;4;2023-04;Guarda;Seia;Pinhanços;Não;25;09;0912;091209;Sim
2023;4;2023-04;Braga;Vila Nova de Famalicão;Ribeirão;Sim;3638;03;0312;031235;Sim
2023;4;2023-04;Aveiro;Aveiro;São Jacinto;Sim;631;01;0105;010511;Sim
2023;4;2023-04;Viana do Castelo;Paredes de Coura;Paredes de Coura e Resende;Não;146;16;1605;160526;Sim
2023;4;2023-04;Coimbra;Tábua;Ázere e Covelo;Sim;291;06;0616;061616;Sim
2023;4;2023-04;Beja;Almodôvar;Aldeia dos Fernandes;Sim;317;02;0202;020208;Sim
2023;4;2023-04;Porto;Paredes;Louredo;Não;281;13;1310;131014;Sim
2023;4;2023-04;Porto;Lousada;Aveleda;Não;309;13;1305;130502;Sim
2023;4;2023-04;Vila Real;Chaves;Curalha;Sim;250;17;1703;170310;Sim
2023;4;2023-04;Aveiro;Castelo de Paiva;Fornos;Não;175;01;0106;010602;Sim
2023;4;2023-04;Vila Real;Sabrosa;Gouvinhas;Não;30;17;1710;171004;Sim
2023;4;2023-04;Viana do Castelo;Ponte da Barca;Boivães;Não;126;16;1606;160602;Sim
2023;4;2023-04;Aveiro;Anadia;Sangalhos;Sim;936;01;0103;010309;Sim
2023;4;2023-04;Vila Real;Chaves;Calvão e Soutelinho da Raia;Não;406;17;1703;170356;Sim
2023;4;2023-04;Évora;Estremoz;Veiros;Não;84;07;0704;070413;Sim
2023;4;2023-04;Portalegre;Ponte de Sor;Longomel;Sim;289;12;1213;121305;Sim
2023;4;2023-04;Porto;Paços de Ferreira;Eiriz;Sim;407;13;1309;130904;Sim
2023;4;2023-04;Santarém;Golegã;Pombalinho;Não;181;14;1412;141203;Sim
2023;4;2023-04;Santarém;Abrantes;Martinchel;Sim;161;14;1401;140105;Sim
